1430727385025,1430727384986,1430727385000,user_notified,-2
1430730614236,1430730614216,1430730614220,user_notified,-2
1430738403092,1430738403070,1430738403083,user_notified,-2
1430738592132,1430738592110,1430738592117,user_notified,-2
1430738714535,1430738714518,1430738714522,user_notified,-2
1430738898047,1430738898029,1430738898031,user_notified,-2
1430739200908,1430739200893,1430739200896,user_notified,-2
1430742410508,1430742410491,1430742410494,user_notified,-2
1430742471542,1430742471524,1430742471528,user_notified,-2
1430743688639,1430743688624,1430743688626,user_notified,-2
1430743748230,1430743748207,1430743748214,user_notified,-2
1430743891838,1430743891819,1430743891821,user_notified,-2
1430753697422,1430753697403,1430753697408,user_notified,-2
1430753758429,1430753758413,1430753758417,user_notified,-2
1430753889143,1430753889108,1430753889115,user_notified,-2
1430753940930,1430753940915,1430753940918,user_notified,-2
1430754014168,1430754014151,1430754014153,user_notified,-2
1430754450626,1430754450610,1430754450614,user_notified,-2
1430754755352,1430754755334,1430754755340,user_notified,-2
1430754818511,1430754818495,1430754818501,user_notified,-2
1430754879931,1430754879916,1430754879921,user_notified,-2
1430754940807,1430754940791,1430754940796,user_notified,-2
1430755003953,1430755003936,1430755003940,user_notified,-2
1430755573671,1430755573657,1430755573660,user_notified,-2
1430755696522,1430755696505,1430755696509,user_notified,-2
1430756448058,1430756448029,1430756448037,user_notified,-2
1430756507166,1430756507148,1430756507155,user_notified,-2
1430756880997,1430756880969,1430756880978,user_notified,-2
1430757000807,1430757000788,1430757000791,user_notified,-2
1430757364143,1430757364126,1430757364132,user_notified,-2
1430757424217,1430757424200,1430757424203,user_notified,-2
1430759424145,1430759424127,1430759424132,user_notified,-2
1430759727950,1430759727932,1430759727939,user_notified,-2
1430759908604,1430759908585,1430759908591,user_notified,-2
1430760092858,1430760092839,1430760092844,user_notified,-2
1430760398384,1430760398367,1430760398371,user_notified,-2
1430760462267,1430760462237,1430760462255,user_notified,-2
1430760804360,1430760804343,1430760804349,user_notified,-2
1430760864769,1430760864753,1430760864755,user_notified,-2
1430761403683,1430761403664,1430761403668,user_notified,-2
1430761583901,1430761583883,1430761583885,user_notified,-2
1430761705281,1430761705259,1430761705261,user_notified,-2
1430761768323,1430761768303,1430761768308,user_notified,-2
1430782414752,1430782414709,1430782414727,user_notified,-2
1430782712757,1430782712742,1430782712744,user_notified,-2
1430787101417,1430787101404,1430787101406,user_notified,-2
1430787281166,1430787281152,1430787281157,user_notified,-2
