1430302170962,1430302170870,1430302170875,user_notified,1
1430305940371,1430305940356,1430305940362,user_notified,1
1430306181728,1430306181710,1430306181714,user_notified,1
1430306482271,1430306482252,1430306482259,user_notified,1
1430306665781,1430306665765,1430306665770,user_notified,1
1430306726797,1430306726776,1430306726781,user_notified,1
1430306788259,1430306788238,1430306788248,user_notified,1
1430308530286,1430308530272,1430308530277,user_notified,1
1430312538620,1430312538598,1430312538598,subject_20_c2,2>1>5>6
1430312538655,1430312538598,1430312538599,full_c2,2>1>5>6
1430312538657,1430312538598,1430312538600,subject_50_c2,6>5>1>2
1430312538660,1430312538598,1430312538600,subject_10_c2,6>5>1>2
1430312538663,1430312538598,1430312538602,subject_20_c1,2>1>5>6
1430312538672,1430312538598,1430312538603,population_c2,2>1>5>6
1430312538678,1430312538598,1430312538606,population_c1,2>1>5>6
1430312538681,1430312538598,1430312538607,subject_50_c1,2>1>5>6
1430312538684,1430312538598,1430312538607,majority_vote,2>1>5>6
1430312538686,1430312538598,1430312538608,subject_10_c1,2>1>5>6
1430312538689,1430312538598,1430312538609,full_c1,2>1>5>6
1430312538694,1430312538598,1430312538609,user_input,1>2>5>6
