1429007233033,Cologny,Switzerland,16,C,55,9.99,Fair,34
1429018039941,Cologny,Switzerland,20,C,30,9.99,Fair,34
1429028836465,Geneva,Switzerland,22,C,25,9.99,Fair,34
1429097433543,Cologny,Switzerland,20,C,33,9.99,Fair,34
1429108210734,Cologny,Switzerland,22,C,33,9.99,Fair,34
1429119019915,Geneva,Switzerland,22,C,33,9.99,Fair,34
1429173063729,Cologny,Switzerland,15,C,48,9.99,Mostly Cloudy,28
1429183868475,Cologny,Switzerland,16,C,52,9.99,Light Rain,11
1429194660068,Cologny,Switzerland,16,C,63,9.99,Light Rain,11
1429205484418,Cologny,Switzerland,15,C,77,9.99,Partly Cloudy,30
1429259462915,Cologny,Switzerland,13,C,82,9.99,Mostly Cloudy,28
1429270261546,Cologny,Switzerland,13,C,77,9.99,Light Rain Shower,11
1429281096093,Cologny,Switzerland,15,C,72,9.99,Mostly Cloudy,28
1429291883562,Geneva,Switzerland,14,C,82,9.99,Light Rain Shower,11
1429432281405,Geneva,Switzerland,4,C,61,9.99,Mostly Cloudy,28
1429443170420,Geneva,Switzerland,7,C,62,9.99,Mostly Cloudy,28
1429453894412,Geneva,Switzerland,13,C,54,9.99,Mostly Cloudy,28
1429464667882,Geneva,Switzerland,13,C,63,9.99,Showers in the Vicinity,28
1429529405050,Geneva,Switzerland,15,C,42,9.99,Partly Cloudy,30
1429551001407,Aux Acacias,Switzerland,19,C,32,9.99,Partly Cloudy,30
1429615806094,Geneva,Switzerland,17,C,39,9.99,Fair,34
1429626601490,Geneva,Switzerland,20,C,33,9.99,Partly Cloudy,30
1429637407513,Geneva,Switzerland,20,C,35,9.99,Partly Cloudy,30
1429702200488,Geneva,Switzerland,18,C,45,9.99,Partly Cloudy,30
1429713034556,Geneva,Switzerland,22,C,35,9.99,Partly Cloudy,30
1429723830385,Geneva,Switzerland,23,C,27,9.99,Partly Cloudy,30
1429777860162,Geneva,Switzerland,14,C,48,9.99,Partly Cloudy,30
1429788669834,Geneva,Switzerland,18,C,37,9.99,Partly Cloudy,30
1429810271593,Geneva,Switzerland,22,C,35,9.99,Partly Cloudy,30
1429875046736,Geneva,Switzerland,20,C,43,9.99,Partly Cloudy,30
1429885820618,Geneva,Switzerland,24,C,22,9.99,Partly Cloudy,30
1429896630232,Geneva,Switzerland,23,C,25,9.99,Fair,34
1429950666761,Geneva,Switzerland,16,C,63,9.99,Mostly Cloudy,28
1429961463625,Geneva,Switzerland,16,C,63,9.99,Mostly Cloudy,28
1429972260281,Geneva,Switzerland,19,C,46,9.99,Showers in the Vicinity,28
1429983068627,Geneva,Switzerland,13,C,88,9,Thunderstorm,4
1430037075488,Geneva,Switzerland,13,C,88,9.99,Mostly Cloudy,28
1430047877325,Bern,Switzerland,17,C,59,9.99,Mostly Cloudy,28
1430058660078,Bern,Switzerland,19,C,64,9.99,Partly Cloudy,30
1430069482273,Bern,Switzerland,15,C,82,9.99,Thunder in the Vicinity,38
1430134207232,Geneva,Switzerland,18,C,59,9.99,Mostly Cloudy,28
1430145011102,Geneva,Switzerland,19,C,60,9.99,Mostly Cloudy,28
1430155801448,Geneva,Switzerland,16,C,72,9.99,Showers in the Vicinity,28
1430219293601,Geneva,Switzerland,11,C,54,9.99,Mostly Cloudy,28
1430230095237,Geneva,Switzerland,12,C,54,9.99,Mostly Cloudy,28
1430307000127,Geneva,Switzerland,12,C,62,9.99,Mostly Cloudy,28
1430317802980,Geneva,Switzerland,15,C,42,9.99,Cloudy,26
1430328623285,Meyrin-Village,Switzerland,15,C,51,9.99,Mostly Cloudy,28
1430393462533,Geneva,Switzerland,16,C,39,9.99,Partly Cloudy,30
1430404263392,Geneva,Switzerland,18,C,24,9.99,Cloudy,26
1430415074188,Geneva,Switzerland,18,C,37,9.99,Cloudy,26
1430479823757,Geneva,Switzerland,13,C,94,8,Rain,12
1430490626532,Geneva,Switzerland,14,C,94,8,Rain,12
1430501400403,Geneva,Switzerland,13,C,100,5,Light Rain,11
1430566204460,Wabern,Switzerland,18,C,59,9.99,Partly Cloudy,30
1430577021312,Belp,Switzerland,18,C,64,9.99,Mostly Cloudy,28
1430587898443,Belp,Switzerland,14,C,72,9.99,Light Rain,11
1430663413005,Belp,Switzerland,19,C,78,9.99,Mostly Cloudy,28
1430674200809,Geneva,Switzerland,18,C,83,9.99,Showers in the Vicinity,28
1430739008371,Geneva,Switzerland,16,C,100,9.99,Mostly Cloudy,28
1430749812827,Geneva,Switzerland,19,C,78,9.99,Mostly Cloudy,28
1430760610111,Geneva,Switzerland,18,C,83,9.99,Mostly Cloudy,28
1430825401920,Geneva,Switzerland,18,C,77,9.99,Cloudy,26
1430847026788,Geneva,Switzerland,16,C,94,9.99,Mostly Cloudy,28
1430901062275,Geneva,Switzerland,16,C,63,9.99,Partly Cloudy,30
1430911865435,Geneva,Switzerland,18,C,56,9.99,Partly Cloudy,30
1430922669797,Geneva,Switzerland,20,C,43,9.99,Partly Cloudy,30
1430933460987,Geneva,Switzerland,18,C,45,9.99,Partly Cloudy,30
1430987463433,Geneva,Switzerland,14,C,59,9.99,Partly Cloudy,30
1430998260055,Geneva,Switzerland,17,C,45,9.99,Partly Cloudy,30
1431009069217,Geneva,Switzerland,18,C,45,9.99,Mostly Cloudy,28
1431019864178,Geneva,Switzerland,19,C,49,9.99,Partly Cloudy,30
1431084616701,Geneva,Switzerland,19,C,49,9.99,Mostly Cloudy,28
1431095407310,Geneva,Switzerland,16,C,72,9.99,Light Rain Shower,11
1431106201494,Geneva,Switzerland,16,C,72,9.99,Mostly Cloudy,28
1431171000610,Geneva,Switzerland,18,C,59,9.99,Partly Cloudy,30
1431192619511,Geneva,Switzerland,20,C,43,9.99,Partly Cloudy,30
1431246683585,Geneva,Switzerland,17,C,59,9.99,Fair,34
1431257463523,Gumligen,Switzerland,20,C,52,9.99,Fair,34
1431268270881,Belp,Switzerland,22,C,41,9.99,Fair,34
1431279076274,Bern,Switzerland,22,C,27,9.99,Fair,34
1431333082311,Geneva,Switzerland,18,C,59,9.99,Fair,34
1431343883695,Geneva,Switzerland,21,C,46,9.99,Fair,34
1431354671257,Geneva,Switzerland,25,C,39,9.99,Fair,34
