1430734397711,Aux Acacias,Switzerland,17,C,100,9.99,Mostly Cloudy,28
1430745240185,Aux Acacias,Switzerland,19,C,78,9.99,Mostly Cloudy,28
1430755999537,Aux Acacias,Switzerland,18,C,83,9.99,Mostly Cloudy,28
1430825387481,Geneva,Switzerland,18,C,77,9.99,Cloudy,26
1430836175388,Geneva,Switzerland,18,C,77,9.99,Light Rain Shower,11
1430846979709,Aux Acacias,Switzerland,16,C,94,9.99,Mostly Cloudy,28
1430911800463,Aux Acacias,Switzerland,18,C,56,9.99,Partly Cloudy,30
1430922601077,Aux Acacias,Switzerland,20,C,43,9.99,Partly Cloudy,30
1430933401114,Aux Acacias,Switzerland,18,C,45,9.99,Partly Cloudy,30
1431019517178,Vessy,Switzerland,19,C,49,9.99,Partly Cloudy,30
1431073861278,Cologny,Switzerland,14,C,72,9.99,Fair,34
1431084704354,Cologny,Switzerland,18,C,64,9.99,Mostly Cloudy,28
1431095460205,Cologny,Switzerland,16,C,72,9.99,Light Rain Shower,11
1431106261105,Annemasse,France,16,C,72,9.99,Mostly Cloudy,28
1431160342007,Aux Acacias,Switzerland,17,C,72,9.99,Partly Cloudy,30
1431181895176,Annemasse,France,22,C,43,9.99,Partly Cloudy,30
1431191194188,Aux Acacias,Switzerland,20,C,43,9.99,Partly Cloudy,30
1431333060242,Aux Acacias,Switzerland,18,C,59,9.99,Fair,34
1431343901220,Aux Acacias,Switzerland,21,C,46,9.99,Fair,34
1431354663430,Aux Acacias,Switzerland,25,C,39,9.99,Fair,34
1431365447050,Aux Acacias,Switzerland,27,C,39,9.99,Fair,34
1431430256317,Geneva,Switzerland,26,C,39,9.99,Fair,34
1431449383881,Aux Acacias,Switzerland,28,C,28,9.99,Fair,34
1431516705551,Aux Acacias,Switzerland,26,C,39,9.99,Fair,34
1431532256229,Aux Acacias,Switzerland,30,C,27,9.99,Partly Cloudy,30
1431592301810,Croix de Rozon,Switzerland,20,C,43,9.99,Fair,34
1431607485007,Aux Acacias,Switzerland,24,C,38,9.99,Fair,34
1431687563558,Sant Cugat Del Valles,Spain,22,C,33,9.99,Partly Cloudy,30
1431698371553,Vinaroz,Spain,22,C,36,8,Haze,21
1431709169446,Minglanilla,Spain,23,C,26,,Partly Cloudy,30
1431768492960,Aljaraque,Spain,24,C,27,9.99,Fair,34
1431779286247,Aljaraque,Spain,29,C,16,9.99,Fair,34
1431790126406,Huelva,Spain,32,C,11,9.99,Fair,34
1431800931664,Aljaraque,Spain,32,C,12,9.99,Fair,34
1431857967713,Huelva,Spain,27,C,23,9.99,Fair,34
1431868778563,Huelva,Spain,31,C,16,9.99,Fair,34
1431879631795,Huelva,Spain,32,C,14,9.99,Fair,34
1431937860297,Huelva,Spain,23,C,33,9.99,Fair,34
1431948660082,Huelva,Spain,25,C,32,16,Partly Cloudy,30
1431959449074,Huelva,Spain,26,C,35,,Mostly Cloudy,28
1431970260221,Huelva,Spain,30,C,22,9.99,Fair,34
1432041164333,Huelva,Spain,24,C,49,,Sunny,32
1432051951181,Huelva,Spain,25,C,47,9.99,Fair,34
1432121520115,Huelva,Spain,24,C,31,9.99,Fair,34
1432132316806,Huelva,Spain,28,C,17,9.99,Fair,34
1432143162213,Huelva,Spain,28,C,17,9.99,Fair,34
1432206176953,Huelva,Spain,22,C,67,9,Haze,21
1432216997929,Huelva,Spain,26,C,42,14,Partly Cloudy,30
1432229970982,Huelva,Spain,29,C,19,9.99,Fair,34
1432283490894,Huelva,Spain,20,C,68,9.99,Fair,34
1432294268007,Huelva,Spain,23,C,52,14,Partly Cloudy,30
1432305133869,Huelva,Spain,29,C,23,9.99,Fair,34
1432315860409,Huelva,Spain,29,C,23,9.99,Fair,34
1432378200169,Huelva,Spain,24,C,41,9.99,Fair,34
1432393644262,Huelva,Spain,29,C,16,9.99,Partly Cloudy,30
1432404454721,Huelva,Spain,29,C,15,9.99,Fair,34
1432456260221,Cartaya,Spain,19,C,56,9.99,Fair,34
1432469075013,Huelva,Spain,23,C,33,9.99,Partly Cloudy,30
1432548830091,Huelva,Spain,16,C,81,15,Mostly Cloudy,28
1432559626702,Huelva,Spain,25,C,46,,Partly Cloudy,30
1432629061268,Huelva,Spain,19,C,68,9.99,Fair,34
1432639875510,Huelva,Spain,25,C,39,9.99,Fair,34
1432650689868,Huelva,Spain,26,C,44,,Partly Cloudy,30
1432661460235,Huelva,Spain,26,C,44,,Partly Cloudy,30
1432720627789,Huelva,Spain,16,C,89,5,Mist,20
1432731428751,Huelva,Spain,24,C,59,14,Sunny,32
1432742229693,Huelva,Spain,29,C,31,16,Sunny,32
1432803990096,Aljaraque,Spain,24,C,47,9.99,Fair,34
1432814790610,Huelva,Spain,31,C,21,9.99,Fair,34
1432825589869,Huelva,Spain,32,C,25,15,Partly Cloudy,30
1432836367237,Huelva,Spain,32,C,25,15,Partly Cloudy,30
1432888262751,Huelva,Spain,25,C,41,9.99,Fair,34
1432989401889,Huelva,Spain,26,C,51,9.99,Fair,34
1433062620292,Huelva,Spain,21,C,78,6,Mostly Cloudy,28
1433073445645,Huelva,Spain,28,C,42,9.99,Fair,34
1433084236728,Huelva,Spain,32,C,26,9.99,Fair,34
1433147462261,Villafranca de Los Barros,Spain,19,C,78,9.99,Fair,34
1433158270294,Valmojado,Spain,29,C,25,9.99,Partly Cloudy,30
1433169065968,Madrid,Spain,30,C,18,9.99,Partly Cloudy,30
1433179868709,Madrid,Spain,30,C,19,9.99,Partly Cloudy,30
