351565052265664,1.80000,0.97980,1.35714,0.61029,1.20000,0.40000,1.36364,0.48105,1.60000,0.66332,1.13333,0.33993,1.00000,0.00000
352136063152108,2.40000,0.48990,2.81818,0.93597,2.92857,0.88352,2.81818,1.02852,2.10000,0.83066,3.00000,0.00000,3.00000,1.00000
352136063152124,1.00000,0.00000,1.66667,0.94281,3.00000,1.63299,2.37500,1.40868,1.87500,1.26861,2.14286,1.80702,2.00000,1.00000
352136063153650,2.33333,1.10554,3.00000,1.00000,2.63636,0.88140,2.14286,0.83299,2.00000,1.22474,2.25000,0.43301,2.20000,0.74833
352136063159012,1.33333,0.47140,1.35714,0.47916,1.20000,0.40000,1.66667,0.74536,1.10000,0.30000,1.18182,0.38569,1.00000,0.00000
352136063159269,2.23077,0.69657,2.36364,0.64282,2.09091,0.51426,2.30000,0.64031,2.25000,0.43301,2.00000,0.00000,2.25000,0.82916
352136063160267,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.25000,0.43301,1.25000,0.66144,1.00000,0.00000
352136063160457,1.71429,0.45175,2.57143,0.90351,1.87500,0.33072,2.37500,0.69597,1.62500,0.48412,2.10000,0.94340,2.33333,0.94281
352136063160606,2.11111,0.87489,2.11111,1.09994,1.25000,0.59512,2.14286,1.12486,1.30769,0.46154,2.20000,1.32665,1.42857,0.72843
352136063161935,1.54545,0.78203,1.87500,0.92702,1.30769,0.60569,1.41667,0.64010,2.50000,0.86603,1.77778,0.91625,1.20000,0.40000
352136063161984,2.42857,0.72843,2.60000,1.01980,2.50000,1.00000,3.25000,0.82916,1.33333,0.47140,0.00000,0.00000,1.00000,0.00000
352136063162289,2.53846,0.92947,2.50000,0.62678,2.20000,0.74833,2.25000,0.59512,2.12500,0.59948,1.60000,0.48990,1.90000,0.70000
352136063162636,1.06667,0.24944,1.55556,1.11665,1.45455,0.89072,1.15385,0.53294,1.00000,0.00000,1.13333,0.33993,1.00000,0.00000
352136063166470,1.85714,0.83299,1.38462,0.62493,1.70000,1.00499,1.46154,0.74580,2.08333,1.03749,1.23077,0.57564,1.13333,0.33993
353490061561268,1.84615,0.36080,2.36364,0.97912,1.75000,0.43301,2.06667,0.77172,1.91667,0.49301,1.54545,0.49793,1.75000,0.59512
358240050552579,2.00000,0.00000,2.00000,0.00000,2.50000,0.50000,2.20000,0.40000,2.50000,0.50000,1.50000,0.50000,1.66667,0.47140
358240050552686,2.20000,0.74833,2.20000,0.74833,2.00000,0.60302,2.23077,0.57564,1.87500,0.59948,1.33333,0.47140,1.50000,0.76376
358240052286374,1.66667,0.47140,1.80000,0.40000,1.70000,0.45826,1.72727,0.74966,1.75000,0.59512,1.23077,0.42133,1.00000,0.00000
358240052286630,2.00000,1.00000,2.33333,1.24722,2.00000,0.00000,2.50000,0.50000,1.60000,0.80000,3.33333,0.47140,3.00000,0.92582
358240053585378,3.00000,0.00000,2.75000,0.59512,2.75000,1.01036,2.83333,0.98601,2.60000,0.66332,2.55556,0.83148,2.77778,0.62854
358240053586327,1.00000,0.00000,1.41667,0.95379,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.21429,0.55787
358240053587218,1.38462,0.48650,2.23077,0.69657,1.41667,0.64010,1.33333,0.84984,1.33333,0.84984,1.60000,1.01980,1.00000,0.00000
358240053591301,1.72727,0.61658,1.58333,0.49301,1.83333,0.98601,1.66667,0.84984,1.90000,0.94340,1.15385,0.36080,1.07692,0.26647
358240053592150,1.92308,0.26647,2.20000,0.65320,2.10000,0.53852,1.84615,0.53294,2.00000,0.40825,1.88889,0.73703,2.11765,0.89983
358240053664454,2.42857,0.90351,1.66667,0.47140,2.16667,1.06719,2.25000,0.82916,2.10000,0.70000,2.40000,1.01980,1.50000,0.50000
ALL,1.86142,0.52199,2.02820,0.52399,1.90239,0.58045,1.97482,0.57658,1.78897,0.45448,1.70164,0.69484,1.64194,0.64801
