1432022877866,ON
1432022877929,OFF
1432023777065,ON
1432023782282,PRESENT
1432023782582,ROTATION_0
1432023814772,OFF
1432023958103,ON
1432023966635,OFF
1432023967620,ON
1432023977270,OFF
1432023997092,ON
1432023999487,PRESENT
1432024573898,OFF
1432033979773,ROTATION_270
1432033986823,ROTATION_0
1432033989308,ROTATION_270
1432034002599,ON
1432034002960,OFF
1432034007421,ROTATION_0
1432034430601,ON
1432034435001,PRESENT
1432034500480,ROTATION_270
1432034522548,OFF
1432034527461,ROTATION_0
1432034645196,ON
1432034647646,PRESENT
1432034666162,ROTATION_270
1432034667423,ROTATION_0
1432034842429,ROTATION_270
1432034847030,ROTATION_0
1432034849050,OFF
1432034865653,ON
1432034875513,OFF
1432035129105,ON
1432035131019,OFF
1432035132828,ON
1432035133615,PRESENT
1432035140090,ROTATION_90
1432035158011,ROTATION_0
1432035178973,ROTATION_90
1432035268424,ROTATION_0
1432035268821,OFF
1432035270314,ON
1432035271666,PRESENT
1432035273247,ROTATION_90
1432035455887,ROTATION_0
1432035458045,ROTATION_90
1432035462176,ROTATION_0
1432035462883,ROTATION_270
1432035468589,ROTATION_0
1432035482855,ROTATION_90
1432035485445,ROTATION_0
1432035529375,OFF
1432035538534,ON
1432035541836,PRESENT
1432035666590,OFF
1432036064997,ON
1432036067972,PRESENT
1432036072895,OFF
1432036367410,ON
1432036367988,OFF
1432036369067,ON
1432036370207,PRESENT
1432036376016,ROTATION_270
1432036377918,ROTATION_0
1432036397025,ROTATION_270
1432036400596,ROTATION_0
1432036415148,ROTATION_270
1432036416004,ROTATION_0
1432036419036,ROTATION_270
1432036425388,ROTATION_0
1432036433183,ROTATION_270
1432036434101,ROTATION_0
1432036444182,OFF
1432036446130,ROTATION_270
1432036446281,ON
1432036446572,ROTATION_0
1432036448308,ROTATION_270
1432036453764,ROTATION_0
1432036481309,ROTATION_270
1432036483079,ROTATION_0
1432036485660,ROTATION_270
1432036501178,ROTATION_0
1432036711605,OFF
1432036717869,ON
1432036719937,PRESENT
1432036860284,ROTATION_270
1432036888423,OFF
1432036893452,ROTATION_0
1432036936433,ON
1432036937573,PRESENT
1432037154807,OFF
1432037156211,ON
1432037159894,OFF
1432037286690,ON
1432037287950,PRESENT
1432037335440,OFF
1432037343615,ON
1432037344758,PRESENT
1432037426116,ROTATION_270
1432037427263,OFF
1432037429009,ROTATION_0
1432037429179,ON
1432037442329,ROTATION_270
1432037461144,ROTATION_0
1432037461780,OFF
1432038295596,ON
1432038296491,PRESENT
1432038308231,OFF
1432038311229,ON
1432038312527,PRESENT
1432038378341,ROTATION_270
1432038382840,ROTATION_0
1432038388934,ROTATION_270
1432038389764,ROTATION_0
1432038390071,OFF
1432038463618,ON
1432038464543,PRESENT
1432038625862,ROTATION_270
1432038634771,ROTATION_0
1432038678979,ROTATION_270
1432038680671,ROTATION_0
1432038680979,OFF
1432038691271,ON
1432038694424,PRESENT
1432038983612,ROTATION_270
1432039011649,OFF
1432039015650,ROTATION_0
1432039024635,ON
1432039026927,PRESENT
1432039115185,OFF
1432039339584,ON
1432039341028,OFF
1432039472199,ON
1432039481496,PRESENT
1432039667212,ROTATION_270
1432039668143,ROTATION_0
1432039700005,OFF
1432040147180,ON
1432040151739,OFF
1432040402601,ON
1432040403823,PRESENT
1432040511809,OFF
1432040582612,ON
1432040589398,PRESENT
1432040727685,OFF
1432040744736,ON
1432040745719,PRESENT
1432040791359,OFF
1432041244776,ON
1432041247216,PRESENT
1432041584817,OFF
1432041585438,ON
1432041697932,OFF
1432042064765,ON
1432042066836,PRESENT
1432042130097,ROTATION_90
1432042130720,ROTATION_0
1432042213961,ROTATION_270
1432042214631,ROTATION_0
1432042269402,ROTATION_270
1432042297244,OFF
1432042302298,ROTATION_0
1432042741630,ON
1432042743328,PRESENT
1432042851912,OFF
1432043405716,ON
1432043407688,PRESENT
1432043428313,ROTATION_270
1432043430297,ROTATION_0
1432043438979,ROTATION_270
1432043441028,ROTATION_0
1432043448889,ROTATION_270
1432043455825,OFF
1432043458659,ON
1432043459027,ROTATION_0
1432043734076,ROTATION_270
1432043744408,ROTATION_0
1432043745025,OFF
1432043754628,ON
1432043764255,OFF
1432043767094,ON
1432043769080,PRESENT
1432043828251,OFF
1432043851428,ON
1432043861386,OFF
1432043938622,ON
1432043940349,PRESENT
1432044192901,ROTATION_90
1432044280708,ROTATION_0
1432044281037,OFF
1432046408131,ROTATION_0
1432046540644,ROTATION_90
1432046792589,ROTATION_0
1432046819709,ROTATION_90
1432046895426,ROTATION_0
1432046932137,ROTATION_90
1432047344379,ROTATION_0
1432048228747,ROTATION_270
1432048229473,ROTATION_0
1432048230586,OFF
1432048274497,ON
1432048276456,PRESENT
1432048852317,OFF
1432048918216,ON
1432048921545,PRESENT
1432048930562,ROTATION_270
1432048931325,ROTATION_0
1432049720582,OFF
1432049984017,ON
1432049989218,PRESENT
1432050054624,ROTATION_270
1432050063075,ROTATION_0
1432051146814,OFF
1432051479626,ON
1432051481677,PRESENT
1432052112699,OFF
1432054235226,ON
1432054235226,ON
1432054240461,PRESENT
1432054272648,OFF
1432054308496,ON
1432054318304,OFF
1432054318427,ON
1432054321040,PRESENT
1432054405552,OFF
1432054434974,ON
1432054438563,PRESENT
1432054490807,ROTATION_270
1432054493895,ROTATION_0
1432054494212,OFF
1432054504938,ON
1432054515289,OFF
1432054999786,ON
1432055014577,OFF
1432055036999,ON
1432055051874,OFF
1432055073202,ON
1432055087983,OFF
1432055445984,ON
1432055461000,OFF
1432055506392,ON
1432055521670,OFF
1432055544710,ON
1432055559945,OFF
1432055609732,ON
1432055624959,OFF
1432055651802,ON
1432055666611,OFF
1432055685767,ON
1432055754837,PRESENT
1432055772183,ROTATION_270
1432055780045,ROTATION_0
1432055780845,OFF
1432055789283,ON
1432055794535,PRESENT
1432055797750,ROTATION_270
1432055800442,ROTATION_0
1432055923467,ROTATION_270
1432055932926,ROTATION_0
1432056045277,ROTATION_270
1432056052189,ROTATION_0
1432056213225,OFF
1432056684595,ON
1432056686532,OFF
1432057216054,ON
1432057218683,PRESENT
1432057298952,OFF
1432057302578,ON
1432057335210,PRESENT
1432057422843,OFF
1432058784788,ON
1432058789678,PRESENT
1432058830450,ROTATION_90
1432058833930,ROTATION_0
1432058887424,OFF
1432058888092,ON
1432058889375,PRESENT
1432059139904,ROTATION_90
1432059295023,ROTATION_0
1432059295542,OFF
1432059296136,ON
1432059297033,OFF
1432060076710,ON
1432060160968,OFF
1432061842779,ON
1432061844892,PRESENT
1432061851705,ROTATION_90
1432061957930,ROTATION_0
1432061958740,OFF
1432062178616,ON
1432062184221,ROTATION_90
1432062184250,PRESENT
1432062189528,ROTATION_0
1432062190964,ROTATION_90
1432062300778,ROTATION_0
1432062301614,OFF
1432062304168,ON
1432062306695,PRESENT
1432062306807,ROTATION_90
1432062311061,OFF
1432062311176,ROTATION_0
1432062311497,ON
1432062312866,OFF
1432062316574,ON
1432062327734,OFF
1432062345393,ON
1432062346312,PRESENT
1432062346389,ROTATION_90
1432062350786,ROTATION_0
1432062360327,OFF
1432062367611,ON
1432062377589,OFF
1432062380827,ON
1432062388415,OFF
1432062722612,ON
1432062732381,OFF
1432062737581,ON
1432062744756,PRESENT
1432062772811,ROTATION_90
1432062829358,ROTATION_0
1432062830348,OFF
1432062830620,ON
1432062832892,PRESENT
1432062832921,ROTATION_90
1432062849937,ROTATION_0
1432062850675,OFF
1432071268869,ON
1432071268973,OFF
1432071271959,ON
1432071449617,OFF
1432071451491,ON
1432071531385,OFF
1432071532854,ON
1432071574152,OFF
1432071863570,ON
1432071869741,PRESENT
1432071891244,ROTATION_90
1432071892222,ROTATION_0
1432071963912,OFF
1432071992618,ON
1432071995480,PRESENT
1432072264615,OFF
1432072277879,ON
1432072280724,PRESENT
