1429740704997,ON
1429740706018,PRESENT
1429740776911,ROTATION_270
1429740781529,ROTATION_0
1429740833471,ROTATION_90
1429740835295,ROTATION_0
1429740835977,ROTATION_270
1429740933843,ROTATION_0
1429741058016,OFF
1429741165582,ON
1429741166448,OFF
1429741325778,ON
1429741326605,PRESENT
1429741484564,OFF
1429741494539,ON
1429741525130,OFF
1429741639266,ON
1429741640151,PRESENT
1429741741485,ROTATION_270
1429741744770,ROTATION_0
1429741861926,ROTATION_270
1429741863028,ROTATION_0
1429741941140,ROTATION_270
1429741943374,ROTATION_0
1429742047784,OFF
1429742057776,ON
1429742127859,OFF
1429742311353,ON
1429742313098,PRESENT
1429742537371,OFF
1429742845712,ON
1429742850834,PRESENT
1429743015848,OFF
1429743238876,ON
1429743243262,PRESENT
1429743356912,ROTATION_270
1429743370918,ROTATION_0
1429743414340,OFF
1429743423818,ON
1429743455814,OFF
1429743546655,ON
1429743550869,PRESENT
1429743563567,ROTATION_90
1429743570460,ROTATION_0
1429743570627,ROTATION_90
1429743571542,OFF
1429743571848,ROTATION_0
1429743573001,ON
1429743587587,PRESENT
1429743596553,OFF
1429743608965,ON
1429743639591,OFF
1429743641254,ON
1429743647493,PRESENT
1429743668869,ROTATION_90
1429743681900,ROTATION_0
1429743683126,ROTATION_90
1429743692879,ROTATION_0
1429743704142,ROTATION_90
1429743836853,OFF
1429743845121,ROTATION_0
1429770293543,ROTATION_0
1429770298740,PRESENT
1429770350362,ROTATION_90
1429770351311,ROTATION_270
1429770352007,ON
1429770352557,OFF
1429770352875,ROTATION_0
1429783861180,ON
1429783861389,OFF
1429783861937,ROTATION_0
1429783875889,PRESENT
1429784659403,ON
1429784660338,PRESENT
1429784725374,ROTATION_270
1429784726917,OFF
1429784727596,ROTATION_0
1429785124936,ON
1429785164131,OFF
1429786418769,ON
1429786421713,PRESENT
1429786431612,OFF
1429788277950,ON
1429788283445,OFF
1429792208653,OFF
1429795550611,ROTATION_0
1429795560161,PRESENT
1429795880286,ON
1429795880551,OFF
1429795900435,ON
1429795902867,PRESENT
1429795926888,ROTATION_270
1429795964359,ROTATION_90
1429795965225,ROTATION_0
1429796030991,OFF
1429796049360,ON
1429796050639,PRESENT
1429796067585,ROTATION_90
1429796069161,ROTATION_0
1429796075058,ROTATION_90
1429796075670,ROTATION_0
1429796077515,ROTATION_270
1429796078374,OFF
1429796079402,ROTATION_0
1429798101986,ON
1429798103228,PRESENT
1429798131198,ROTATION_270
1429798133801,ROTATION_0
1429798168090,ROTATION_270
1429798168852,OFF
1429798169060,ON
1429798169472,ROTATION_0
1429798212475,OFF
1429798367998,ON
1429798368863,PRESENT
1429798439810,ROTATION_270
1429798447675,ROTATION_0
1429798595207,PRESENT
1429798908423,ROTATION_270
1429798912494,ROTATION_0
1429800424332,ON
1429800425104,PRESENT
1429800550505,ON
1429800561058,PRESENT
1429800608860,OFF
1429800609102,ON
1429802582252,ROTATION_0
1429802703922,OFF
1429803032478,ON
1429803063074,OFF
1429803103444,ON
1429803134075,OFF
1429803148901,ON
1429803178101,PRESENT
1429803359365,OFF
1429805205383,ON
1429805236025,OFF
1429805766591,ON
1429805768531,PRESENT
1429805790719,ROTATION_90
1429805791782,OFF
1429805792370,ROTATION_0
1429805824964,ON
1429805827077,OFF
1429805918085,ON
1429805919041,PRESENT
1429805920224,ROTATION_270
1429805921027,ROTATION_0
1429805935059,ROTATION_270
1429805935895,OFF
1429805936822,ROTATION_0
1429806279888,ON
1429806283028,OFF
1429806551730,ON
1429806552639,PRESENT
1429806614719,OFF
1429806670974,ON
1429806674330,PRESENT
1429806695151,OFF
1429806731524,ON
1429806732410,PRESENT
1429806767647,OFF
1429806768547,ON
1429806799140,OFF
1429806962196,ON
1429806965859,PRESENT
1429806967883,OFF
1429806968376,ON
1429806969367,PRESENT
1429806979274,OFF
1429806979617,ON
1429806980454,PRESENT
1429806989670,OFF
1429807126631,ON
1429807127460,PRESENT
1429807190409,ROTATION_270
1429807259172,OFF
1429807264345,ROTATION_0
1429807327089,ON
1429807327838,PRESENT
1429807365454,OFF
1429807671672,ON
1429807702305,OFF
1429807830143,ON
1429807843558,PRESENT
1429808027607,OFF
1429808072781,ON
1429808073504,PRESENT
1429808174077,OFF
1429808266166,ON
1429808266814,PRESENT
1429808748176,ROTATION_90
1429808748817,ROTATION_0
1429808880093,ROTATION_270
1429808883000,ROTATION_0
1429808883955,ROTATION_270
1429808885185,ROTATION_0
1429808886182,ROTATION_270
1429808887079,OFF
1429808887488,ROTATION_0
1429808916857,ON
1429808917584,PRESENT
1429808939097,OFF
1429809134949,ON
1429809137678,PRESENT
1429809154160,OFF
1429809231466,ON
1429809232564,PRESENT
1429809254762,OFF
1429809271627,ON
1429809273803,OFF
1429809322209,ON
1429809325412,OFF
1429809441383,ON
1429809442538,PRESENT
1429809514275,OFF
1429809574992,ON
1429809575596,PRESENT
1429809582599,OFF
1429809595805,ON
1429809597940,OFF
1429810268599,ON
1429810274350,PRESENT
1429810292355,ROTATION_270
1429810293950,OFF
1429810294756,ROTATION_0
1429810336137,ON
1429810338167,OFF
1429822409695,OFF
1429822413207,ON
1429822414026,PRESENT
1429822418537,OFF
1429822882152,ON
1429822884716,PRESENT
