1431417248914,0,0,0,352136063161984,no_ping,data_not_available,"[0,0,0]",0.0,,,,[],0,[0],0.0,,0,0,0
1431417261817,20027,73240,90032,352136063161984,www.unige.ch,Http,"[4,4,4]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,"[-75,-79,-75]",-75.0,7307687,1818,1,228
1431417321796,20075,1292,2774,352136063161984,www.unige.ch,Http,"[4,4,8]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-75],-75.0,7307687,1818,1,228
1431417382133,21135,1088,957,352136063161984,www.unige.ch,Http,"[5,3,3]",3.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-75],-75.0,7307687,1818,1,228
1431417444357,20078,1272,992,352136063161984,www.unige.ch,Http,"[3,3,3]",3.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-75],-75.0,7307687,1818,1,228
1431417505539,20074,1164,956,352136063161984,www.unige.ch,Http,"[3,4,5]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-75],-75.0,7307687,1818,1,228
1431417567386,20076,1048,840,352136063161984,www.unige.ch,Http,"[4,6,3]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-75],-75.0,7307687,1818,1,228
1431417628535,20062,1128,920,352136063161984,www.unige.ch,Http,"[3,3,2]",3.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-75],-75.0,7307687,1818,1,228
1431417689611,20081,864,728,352136063161984,www.unige.ch,Http,"[5,4,4]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-75],-75.0,7307687,1818,1,228
1431417750787,20069,1125,840,352136063161984,www.unige.ch,Http,"[4,7,4]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-75],-75.0,7307687,1818,1,228
1431417812013,20080,4073,6062,352136063161984,www.unige.ch,Http,"[4,6,5]",5.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-75],-75.0,7307687,1818,1,228
1431417871903,20015,24254,38414,352136063161984,www.unige.ch,Http,"[7,3,4]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-74],-74.0,9088002,42010,2,228
1431417932001,21131,4590,5124,352136063161984,www.unige.ch,Http,"[4,5,6]",5.0,WIFI,,unige,[50:06:04:c3:eb:09],0,"[-74,-63,-68]",-68.0,29019432,22300,2,228
1431417997123,21076,2940,4047,352136063161984,www.unige.ch,Http,"[5,3,4]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,29019432,22300,2,228
1431418079364,20016,2328,2857,352136063161984,www.unige.ch,Http,"[3,3,4]",3.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,29019432,22300,2,228
1431418144522,20060,3912,7162,352136063161984,www.unige.ch,Http,"[3,3,3]",3.0,WIFI,,unige,[50:06:04:c3:eb:09],0,"[-70,-66,-70]",-70.0,29019432,22300,2,228
1431418205575,20011,9233,6797,352136063161984,www.unige.ch,Http,"[4,6,5]",5.0,WIFI,,unige,[50:06:04:c3:eb:09],0,"[-70,-63,-68]",-68.0,9088002,42010,2,228
1431418266625,20093,1124,991,352136063161984,www.unige.ch,Http,"[5,4,4]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431418327755,20077,1008,800,352136063161984,www.unige.ch,Http,"[5,9,5]",5.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431418388914,20071,1280,1133,352136063161984,www.unige.ch,Http,"[7,4,4]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431418450126,21107,1204,924,352136063161984,www.unige.ch,Http,"[6,3,3]",3.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431418511390,20067,1348,1340,352136063161984,www.unige.ch,Http,"[3,4,120]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431418572543,20098,1152,872,352136063161984,www.unige.ch,Http,"[2,4,5]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431418634390,20101,1100,910,352136063161984,www.unige.ch,Http,"[4,3,4]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431418696413,21025,1200,856,352136063161984,www.unige.ch,Http,"[8,7,4]",7.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431418758416,20081,1152,872,352136063161984,www.unige.ch,Http,"[4,4,4]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431418818506,20073,2108,1535,352136063161984,www.unige.ch,Http,"[2,4,3]",3.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431418878589,20070,1152,872,352136063161984,www.unige.ch,Http,"[4,12,5]",5.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431418938668,20123,1152,872,352136063161984,www.unige.ch,Http,"[5,4,4]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431418999342,20061,1008,800,352136063161984,www.unige.ch,Http,"[5,4,3]",4.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431419066357,20090,52241,6915,352136063161984,www.unige.ch,Http,"[6,4,9]",6.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
1431419127381,20065,6893,10475,352136063161984,www.unige.ch,Http,"[4,3,3]",3.0,WIFI,,unige,[50:06:04:c3:eb:09],0,[-68],-68.0,9088002,42010,2,228
