1432332011815,20064,1440,906,352136063167064,www.unige.ch,Http,"[111,113,121]",113.0,MOBILE,LTE,YOIGO,"[55176295,55176295,33019929]",2,"[-303,-303,-115,-115,-75]",-115.0,33019929,5006,4,214
1432332071978,20075,864,656,352136063167064,www.unige.ch,Http,"[129,110,128]",128.0,MOBILE,LTE,YOIGO,[55176293],0,[-97],-97.0,55176293,21001,4,214
1432332132025,20072,2348,5640,352136063167064,www.unige.ch,Http,"[139,129,149]",139.0,MOBILE,LTE,YOIGO,[55176293],0,[-97],-97.0,55176293,21001,4,214
1432332197598,20084,864,656,352136063167064,www.unige.ch,Http,"[127,128,137]",128.0,MOBILE,LTE,YOIGO,[55176293],0,[-97],-97.0,55176293,21001,4,214
1432332257694,20138,864,656,352136063167064,www.unige.ch,Http,"[125,123,128]",125.0,MOBILE,LTE,YOIGO,[55176293],0,[-97],-97.0,55176293,21001,4,214
1432332320866,20120,864,656,352136063167064,www.unige.ch,Http,"[111,109,109]",109.0,MOBILE,LTE,YOIGO,[55176293],0,[-97],-97.0,55176293,21001,4,214
1432332384861,20082,916,708,352136063167064,www.unige.ch,Http,"[119,128,128]",128.0,MOBILE,LTE,YOIGO,[55176293],0,[-97],-97.0,55176293,21001,4,214
1432332444950,20018,864,696,352136063167064,www.unige.ch,Http,"[125,133,149]",133.0,MOBILE,LTE,YOIGO,[55174757],0,[-92],-92.0,55174757,21001,4,214
1432332505020,20072,864,656,352136063167064,www.unige.ch,Http,"[122,129,119]",122.0,MOBILE,LTE,YOIGO,[55174757],0,[-92],-92.0,55174757,21001,4,214
1432332566393,20093,864,656,352136063167064,www.unige.ch,Http,"[129,119,109]",119.0,MOBILE,LTE,YOIGO,[55174757],0,"[-94,-92]",-93.0,55174757,21001,4,214
1432332631445,20080,9486,6023,352136063167064,www.unige.ch,Http,"[129,122,128]",128.0,MOBILE,LTE,YOIGO,[55174757],0,[-92],-92.0,55174757,21001,4,214
1432332691656,20102,2389,1993,352136063167064,www.unige.ch,Http,"[152,213,205]",205.0,MOBILE,LTE,YOIGO,[55174757],0,[-92],-92.0,55174757,21001,4,214
1432332752052,20063,864,656,352136063167064,www.unige.ch,Http,"[119,137,150]",137.0,MOBILE,LTE,YOIGO,"[55174757,33019870,55174758]",2,"[-92,2147483647,99]",99.0,55174758,21001,4,214
1432399932183,20068,922,975,352136063167064,www.unige.ch,Http,"[126,129,138]",129.0,MOBILE,LTE,YOIGO,[55174758],0,[-84],-84.0,55174758,21001,4,214
1432399992215,20079,1863,1060,352136063167064,www.unige.ch,Http,"[128,117,126]",126.0,MOBILE,LTE,YOIGO,[55174758],0,[-84],-84.0,55174758,21001,4,214
1432400053255,20050,2030,1197,352136063167064,www.unige.ch,Http,"[117,117,124]",117.0,MOBILE,LTE,YOIGO,[55174758],0,[-84],-84.0,55174758,21001,4,214
1432400113395,20078,2481,1739,352136063167064,www.unige.ch,Http,"[127,129,128]",128.0,MOBILE,LTE,YOIGO,[55174758],0,[-84],-84.0,55174758,21001,4,214
1432400173504,20118,864,656,352136063167064,www.unige.ch,Http,"[137,119,119]",119.0,MOBILE,LTE,YOIGO,[55174758],0,[-84],-84.0,55174758,21001,4,214
1432400233523,20105,1813,1112,352136063167064,www.unige.ch,Http,"[127,121,128]",127.0,MOBILE,LTE,YOIGO,[55174758],0,[-84],-84.0,55174758,21001,4,214
1432400293666,21182,1811,1164,352136063167064,www.unige.ch,Http,"[176,118,140]",140.0,MOBILE,LTE,YOIGO,"[55174758,55174759]",1,"[-103,-101]",-102.0,55174759,21001,4,214
1432400354211,20067,1867,1059,352136063167064,www.unige.ch,Http,"[123,128,139]",128.0,MOBILE,LTE,YOIGO,"[55174759,33019891]",1,"[-295,-295,-115]",-295.0,33019891,5006,4,214
1432400897375,21217,864,656,352136063167064,www.unige.ch,Http,"[132,130,120]",130.0,MOBILE,LTE,YOIGO,"[55176293,55181415]",1,"[-106,-81,-81,-81,-81]",-81.0,55181415,21001,4,214
1432400957492,20049,864,656,352136063167064,www.unige.ch,Http,"[155,156,159]",156.0,MOBILE,LTE,YOIGO,[55181415],0,[-81],-81.0,55181415,21001,4,214
1432401017533,20122,864,656,352136063167064,www.unige.ch,Http,"[120,119,127]",120.0,MOBILE,LTE,YOIGO,[55181415],0,[-81],-81.0,55181415,21001,4,214
1432401078163,20083,968,867,352136063167064,www.unige.ch,Http,"[136,116,129]",129.0,MOBILE,LTE,YOIGO,[55181415],0,[-81],-81.0,55181415,21001,4,214
1432401138230,20065,1014,950,352136063167064,www.unige.ch,Http,"[124,106,118]",118.0,MOBILE,LTE,YOIGO,[55181415],0,[-81],-81.0,55181415,21001,4,214
1432401198233,20064,1178,1238,352136063167064,www.unige.ch,Http,"[120,119,118]",119.0,MOBILE,LTE,YOIGO,[55181415],0,[-81],-81.0,55181415,21001,4,214
1432401258241,20081,2016,1358,352136063167064,www.unige.ch,Http,"[131,109,126]",126.0,MOBILE,LTE,YOIGO,[55181415],0,[-81],-81.0,55181415,21001,4,214
1432401318314,20062,3078,2193,352136063167064,www.unige.ch,Http,"[125,119,128]",125.0,MOBILE,LTE,YOIGO,[55181415],0,[-81],-81.0,55181415,21001,4,214
1432401378376,20071,2039,1391,352136063167064,www.unige.ch,Http,"[119,119,120]",119.0,MOBILE,LTE,YOIGO,[55181415],0,[-81],-81.0,55181415,21001,4,214
1432401438439,20070,1969,1112,352136063167064,www.unige.ch,Http,"[111,107,119]",111.0,MOBILE,LTE,YOIGO,[55181415],0,[-81],-81.0,55181415,21001,4,214
1432401499166,20076,864,656,352136063167064,www.unige.ch,Http,"[130,123,116]",123.0,MOBILE,LTE,YOIGO,[55181415],0,[-81],-81.0,55181415,21001,4,214
1432401560213,20114,1877,1196,352136063167064,www.unige.ch,Http,"[129,124,115]",124.0,MOBILE,LTE,YOIGO,[55181415],0,[-81],-81.0,55181415,21001,4,214
