1432504866229,20076,1092,832,358240053587218,www.unige.ch,Http,"[51,58,51]",51.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-60],-60.0,29005880,22300,2,228
1432504968302,20036,980,890,358240053587218,www.unige.ch,Http,"[82,70,54]",70.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-60],-60.0,29005880,22300,2,228
1432505028432,20134,864,734,358240053587218,www.unige.ch,Http,"[114,65,63]",65.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-60],-60.0,29005880,22300,2,228
1432505088687,20085,957,784,358240053587218,www.unige.ch,Http,"[68,58,63]",63.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-60],-60.0,29005880,22300,2,228
1432505151234,20070,54248,5431,358240053587218,www.unige.ch,Http,"[51,51,60]",51.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-60],-60.0,29005880,22300,2,228
1432505212180,20023,1653,1147,358240053587218,www.unige.ch,Http,"[3234,2054,219]",2054.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-60],-60.0,29005880,22300,2,228
1432505272273,20067,922,699,358240053587218,www.unige.ch,Http,"[75,85,55]",75.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-60],-60.0,29005880,22300,2,228
1432505361151,20100,1112,992,358240053587218,www.unige.ch,Http,"[123,68,60]",68.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-60],-60.0,29005880,22300,2,228
1432505442163,21120,864,848,358240053587218,www.unige.ch,Http,"[50,57,52]",52.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-60],-60.0,29005880,22300,2,228
1432505502313,20081,1706,1112,358240053587218,www.unige.ch,Http,"[51,87,57]",57.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432505562444,20074,2087,1462,358240053587218,www.unige.ch,Http,"[5000,5000]",5000.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432505641162,20068,864,656,358240053587218,www.unige.ch,Http,"[50,52,51]",51.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432505708153,20097,2356,2264,358240053587218,www.unige.ch,Http,"[61,59,49]",59.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432505789299,20061,864,656,358240053587218,www.unige.ch,Http,"[50,74,56]",56.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432505852177,20042,55613,145219,358240053587218,www.unige.ch,Http,"[198,1018,1808]",1018.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432505913163,20072,4536,14979,358240053587218,www.unige.ch,Http,"[67,104,56]",67.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432505975205,20070,1262,720,358240053587218,www.unige.ch,Http,"[3064,71,103]",103.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432506036196,20072,7489,7319,358240053587218,www.unige.ch,Http,"[76,56,63]",63.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432506102215,21098,1127,656,358240053587218,www.unige.ch,Http,"[3078,65,65]",65.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432506163239,21086,864,784,358240053587218,www.unige.ch,Http,"[93,66,51]",66.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432506228182,20098,864,656,358240053587218,www.unige.ch,Http,"[50,50,54]",50.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432506313176,20067,864,656,358240053587218,www.unige.ch,Http,"[64,51,52]",52.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432506415274,20066,5298,4365,358240053587218,www.unige.ch,Http,"[3099,70,60]",70.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432506475477,20069,864,656,358240053587218,www.unige.ch,Http,"[51,59,57]",57.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432506556163,20067,1394,1079,358240053587218,www.unige.ch,Http,"[51,60,66]",60.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432506616347,20070,2463,2725,358240053587218,www.unige.ch,Http,"[91,67,55]",67.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432506676463,20065,73419,1573384,358240053587218,www.unige.ch,Http,"[58,50,55]",55.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,"[-64,-68]",-66.0,29005880,22300,2,228
1432506736373,21074,5200,5077,358240053587218,www.unige.ch,Http,"[52,56,56]",56.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,"[-67,-66]",-66.5,29005880,22300,2,228
1432506801165,20038,2364,1973,358240053587218,www.unige.ch,Http,"[50,51,51]",51.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-66],-66.0,29005880,22300,2,228
1432506861178,20024,1748,1134,358240053587218,www.unige.ch,Http,"[57,52,56]",56.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432506925429,20022,29907,54088,358240053587218,www.unige.ch,Http,"[61,51,53]",53.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432506997560,21032,46533,5038,358240053587218,www.unige.ch,Http,"[56,59,51]",56.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432507089624,20166,1668,1668,358240053587218,www.unige.ch,Http,"[60,59,57]",59.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432507165884,20148,3837,4187,358240053587218,www.unige.ch,Http,"[58,54,58]",58.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
1432507225893,20246,3198428,6275367,358240053587218,www.unige.ch,Http,"[108,53,80]",80.0,WIFI,,lopescarlos,[bc:f2:af:4b:53:c9],0,[-51],-51.0,29005880,22300,2,228
