1427839214830,-1,-1,-1,-1,0,0,,true,false
1427839300582,-1,-1,-1,-1,0,0,,true,false
1427839360502,-1,-1,-1,-1,0,0,,true,false
1427839420511,-1,-1,-1,-1,0,0,,true,false
1427840122526,-1,-1,-1,-1,0,0,,true,false
1427840182539,-1,-1,-1,-1,0,0,,true,false
1427840242513,-1,-1,-1,-1,0,0,,true,false
1427840302619,-1,-1,-1,-1,0,0,,true,false
1427840362998,-1,-1,-1,-1,0,0,,true,false
1427840424318,-1,-1,-1,-1,0,0,,true,false
1427840484487,-1,-1,-1,-1,0,0,,true,false
1427840544483,-1,-1,-1,-1,0,0,,true,false
1427840604500,-1,-1,-1,-1,0,0,,true,false
1427840664566,-1,-1,-1,-1,0,0,,true,false
1427840724660,-1,-1,-1,-1,0,0,,true,false
1427840784712,-1,-1,-1,-1,0,0,,true,false
1427840844783,-1,-1,-1,-1,0,0,,true,false
1427840904852,-1,-1,-1,-1,0,0,,true,false
1427840964915,-1,-1,-1,-1,0,0,,true,false
1427841025501,-1,-1,-1,-1,0,0,,true,false
1427841085541,-1,-1,-1,-1,0,0,,true,false
1427841145582,-1,-1,-1,-1,0,0,,true,false
1427841205668,-1,-1,-1,-1,0,0,,true,false
1427841265764,-1,-1,-1,-1,0,0,,true,false
1427841325829,-1,-1,-1,-1,0,0,,true,false
1427841385902,-1,-1,-1,-1,0,0,,true,false
1427841445974,-1,-1,-1,-1,0,0,,true,false
1427841506043,-1,-1,-1,-1,0,0,,true,false
1427841610919,-1,-1,-1,-1,0,0,,true,false
1427841672535,-1,-1,-1,-1,0,0,,true,false
1427841732516,-1,-1,-1,-1,0,0,,true,false
1427841792593,-1,-1,-1,-1,0,0,,true,false
1427841852675,-1,-1,-1,-1,0,0,,true,false
1427841912759,-1,-1,-1,-1,0,0,,true,false
1427841972816,-1,-1,-1,-1,0,0,,true,false
1427842032886,-1,-1,-1,-1,0,0,,true,false
1427842092986,-1,-1,-1,-1,0,0,,true,false
1427842153497,-1,-1,-1,-1,0,0,,true,false
