1428362219950,5,1.0,0.0,0.0
1428362219950,5,1.0,0.0,0.0
1428423458515,5,30.0,0.0,0.0
1428423790100,5,31.0,0.0,0.0
1428423798693,5,32.0,0.0,0.0
1428424113865,5,30.0,0.0,0.0
1428424322479,5,34.0,0.0,0.0
1428425831725,5,25.0,0.0,0.0
1428425908700,5,28.0,0.0,0.0
1428426635021,5,18.0,0.0,0.0
1428426905357,5,46.0,0.0,0.0
1428427294912,5,27.0,0.0,0.0
1428427309542,5,18.0,0.0,0.0
1428429028477,5,2.0,0.0,0.0
1428429924302,5,30.0,0.0,0.0
1428431506667,5,0.0,0.0,0.0
1428433198281,5,1.0,0.0,0.0
1428433294288,5,0.0,0.0,0.0
1428433724865,5,2.0,0.0,0.0
1428433759859,5,4.0,0.0,0.0
1428434580930,5,1.0,0.0,0.0
1428434655630,5,4.0,0.0,0.0
1428435836325,5,3.0,0.0,0.0
1428436039898,5,2.0,0.0,0.0
1428439063965,5,2.0,0.0,0.0
1428439412767,5,47.0,0.0,0.0
