351565052265664,1.35484,0.54171,1.21053,0.40768,1.40000,0.75719
352136063152108,2.71429,0.74915,2.78947,1.15070,2.61538,1.00295
352136063152124,1.83333,1.21335,2.50000,1.58114,2.07692,1.54230
352136063153650,2.23077,1.04909,2.73684,0.90856,2.23077,0.89045
352136063159012,1.39394,0.54714,1.33333,0.54433,1.04348,0.20393
352136063159269,2.21739,0.50704,2.24000,0.70880,2.25000,0.66144
352136063160267,1.05882,0.23529,1.06667,0.35901,1.06250,0.24206
352136063160457,2.31579,0.79820,1.95455,0.70564,2.00000,0.86603
352136063160606,1.87097,1.03929,1.80000,1.01980,1.61111,0.95096
352136063161935,1.56000,0.89800,1.68966,0.79235,1.66667,0.84984
352136063161984,2.60000,1.01980,2.14286,0.98974,2.33333,1.10554
352136063162289,2.40000,0.80000,2.33333,0.66667,1.70000,0.55678
352136063162636,1.34286,0.92405,1.15000,0.42131,1.07692,0.38462
352136063166470,1.61290,0.93937,1.56667,0.76085,1.27273,0.61658
353490061561268,1.87097,0.70674,2.00000,0.69481,1.80769,0.55603
358240050552579,2.11111,0.56656,2.00000,0.44721,2.00000,0.00000
358240050552686,1.90476,0.68346,1.85714,0.63888,2.16667,0.79931
358240052286374,1.68182,0.55484,1.69565,0.54651,1.26087,0.52894
358240052286630,2.58333,0.95379,2.14286,0.63888,2.42857,1.29363
358240053585378,2.87879,0.84414,2.64000,0.68586,2.70588,0.66551
358240053586327,1.10526,0.44659,1.09677,0.38978,1.15000,0.65383
358240053587218,1.48276,0.72496,1.53333,0.88443,1.47619,0.79397
358240053591301,1.68750,0.76801,1.67742,0.81862,1.10000,0.30000
358240053592150,2.05556,0.52411,2.18519,0.81817,1.80769,0.48192
358240053664454,2.29167,0.88878,1.80952,0.79397,2.18750,0.94992
ALL,1.92638,0.49355,1.88607,0.49070,1.77724,0.50715
