351565052265664,2.00000,0.81650,1.00000,0.00000,2.00000,1.09545,1.40000,0.48990,1.33333,0.47140,1.33333,0.74536,1.00000,0.00000,1.33333,0.47140,1.33333,0.47140,1.40000,0.48990,1.50000,0.50000,1.25000,0.43301,1.50000,0.50000,1.50000,0.50000,1.75000,0.82916,1.33333,0.47140,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000
352136063152108,2.50000,0.50000,2.50000,0.50000,2.00000,0.00000,3.00000,0.75593,1.50000,0.50000,3.50000,0.50000,2.71429,0.69985,3.00000,0.70711,3.33333,1.24722,2.50000,0.86603,3.20000,1.16619,2.50000,0.50000,2.60000,0.80000,1.66667,0.47140,1.50000,0.50000,0.00000,0.00000,0.00000,0.00000,3.00000,0.00000,2.66667,0.47140,4.00000,0.81650,2.00000,0.00000
352136063152124,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,2.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,0.00000,2.00000,1.00000,1.50000,0.50000,2.50000,0.50000,2.75000,1.78536,1.25000,0.43301,2.00000,0.00000,2.66667,1.69967,3.00000,2.00000,3.00000,2.00000,1.00000,0.00000,2.00000,1.00000,0.00000,0.00000,0.00000,0.00000
352136063153650,0.00000,0.00000,2.60000,1.01980,1.00000,0.00000,2.00000,0.81650,3.66667,0.47140,3.50000,0.50000,3.00000,0.70711,3.00000,1.00000,2.20000,0.74833,1.00000,0.00000,2.75000,0.43301,2.00000,0.00000,4.00000,0.00000,1.50000,0.50000,1.00000,0.00000,2.00000,0.00000,2.50000,0.50000,0.00000,0.00000,1.00000,0.00000,3.00000,0.00000,2.33333,0.47140
352136063159012,1.33333,0.47140,1.60000,0.48990,1.00000,0.00000,1.50000,0.50000,1.40000,0.48990,1.00000,0.00000,1.28571,0.45175,1.25000,0.43301,1.00000,0.00000,2.00000,0.57735,1.66667,0.94281,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.33333,0.47140,1.20000,0.40000,1.33333,0.47140,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000
352136063159269,2.20000,0.40000,2.50000,0.86603,2.00000,0.70711,2.00000,0.00000,2.60000,0.80000,2.50000,0.50000,2.33333,0.47140,2.00000,0.57735,2.00000,0.00000,2.33333,0.74536,3.00000,0.00000,2.00000,0.00000,2.00000,0.00000,2.25000,0.43301,2.50000,0.50000,2.00000,0.00000,2.00000,0.00000,2.00000,0.00000,2.50000,0.50000,1.75000,0.43301,3.00000,1.00000
352136063160267,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,1.33333,0.47140,1.00000,0.00000,1.33333,0.47140,1.00000,0.00000,1.50000,0.86603,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.00000
352136063160457,1.50000,0.50000,2.00000,0.00000,1.66667,0.47140,3.00000,1.00000,2.66667,0.94281,2.00000,0.00000,2.00000,0.00000,1.66667,0.47140,2.00000,0.00000,2.33333,0.47140,2.00000,0.00000,3.00000,1.00000,2.00000,0.00000,1.33333,0.47140,1.66667,0.47140,3.00000,0.81650,2.00000,0.70711,1.33333,0.47140,2.33333,0.94281,2.00000,0.70711,3.00000,1.00000
352136063160606,2.33333,0.94281,2.50000,0.50000,1.00000,0.00000,1.50000,0.50000,2.33333,1.24722,3.00000,1.00000,1.40000,0.80000,1.25000,0.43301,1.00000,0.00000,2.16667,1.06719,2.00000,1.22474,2.25000,1.08972,1.25000,0.43301,1.20000,0.40000,1.50000,0.50000,3.00000,1.22474,2.00000,1.22474,1.00000,0.00000,1.60000,0.80000,1.00000,0.00000,1.00000,0.00000
352136063161935,1.00000,0.00000,1.20000,0.40000,2.66667,0.47140,1.66667,0.94281,2.00000,0.89443,0.00000,0.00000,1.00000,0.00000,2.00000,0.70711,1.00000,0.00000,1.50000,0.50000,1.20000,0.40000,1.66667,0.94281,3.00000,0.70711,2.50000,0.50000,1.50000,0.50000,1.66667,0.94281,2.00000,0.89443,1.00000,0.00000,1.00000,0.00000,1.33333,0.47140,0.00000,0.00000
