1430287201451,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62039
1430287271325,5,1410.0,3623.0,2213.0,2194.25,1872.0,716738.19,846.6,20834
1430287305845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430287881394,7,49.0,1118.0,1069.0,599.33,701.5,178759.56,422.8,13794
1430288934381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430289399349,3,2428.0,2786.0,358.0,2607.0,2607.0,32041.0,179.0,7630
1430289848231,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430290677760,42,75.0,1468.0,1393.0,359.37,192.0,136893.4,369.99,22454
1430290705459,40,82.0,2411.0,2329.0,290.18,200.0,139069.38,372.92,14152
1430291223315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430291239309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430291258178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430291509151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430291608644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430291709342,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8771
1430291754163,7,416.0,1275.0,859.0,808.83,747.0,120453.81,347.06,7883
1430292397690,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430292399838,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430292679231,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430292687882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430292724425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430292750770,31,100.0,2942.0,2842.0,402.07,200.5,301989.6,549.54,13763
1430293054372,5,192.0,1125.0,933.0,690.25,722.0,130831.69,361.71,6570
1430293490747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430293495103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430293681332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430293917190,5,736.0,8180.0,7444.0,2904.5,1351.0,9342052.25,3056.48,28767
1430293955765,20,140.0,3719.0,3579.0,806.47,401.0,864043.3,929.54,22994
1430294040147,27,132.0,6238.0,6106.0,937.77,439.0,1639936.56,1280.6,28558
1430294107629,29,81.0,5211.0,5130.0,703.5,228.5,1261160.61,1123.01,39807
1430294215945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430294255558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430294469100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430294546167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430294837035,22,108.0,4999.0,4891.0,1376.48,576.0,2493831.11,1579.19,47256
1430294906688,128,83.0,16787.0,16704.0,828.06,384.0,4106681.6,2026.49,106365
1430295382216,34,159.0,24701.0,24542.0,3278.91,1325.0,2.377039614E7,4875.49,109877
1430295500222,48,117.0,15273.0,15156.0,900.15,225.0,5467169.74,2338.2,44228
1430295555428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430295752262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430295788046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430296019819,18,122.0,927.0,805.0,408.29,251.0,69443.27,263.52,8629
1430296689878,4,11582.0,44456.0,32874.0,23038.0,13076.0,2.29737368E8,15157.09,71918
1430296764373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430325096203,43,183.0,22793.0,22610.0,1446.71,458.5,1.357025854E7,3683.78,68596
1430326061024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1430328879866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
