1429402148746,ON
1429402150043,PRESENT
1429402151213,ROTATION_270
1429402166315,ROTATION_0
1429402253819,OFF
1429402340034,ON
1429402349842,OFF
1429403289428,ON
1429403299590,PRESENT
1429403349707,OFF
1429403425309,ON
1429403425818,PRESENT
1429403451710,OFF
1429405648817,ON
1429405648817,ON
1429405650516,PRESENT
1429405729348,OFF
1429405734345,PRESENT
1429405735456,PRESENT
1429426801948,ON
1429426848502,OFF
1429426852220,PRESENT
1429428001419,ON
1429428039271,OFF
1429428044031,PRESENT
1429429228736,ON
1429429311674,OFF
1429432621293,ON
1429432632418,OFF
1429434784192,ON
1429434788291,PRESENT
1429434824615,OFF
1429434826251,ON
1429434836249,OFF
1429436233370,ON
1429436236294,PRESENT
1429436237054,PRESENT
1429436363139,OFF
1429436954345,ON
1429436961030,PRESENT
1429437013763,OFF
1429439717160,ON
1429439718457,PRESENT
1429439775622,ROTATION_90
1429439883859,ROTATION_0
1429439892160,OFF
1429441084208,ON
1429441085298,PRESENT
1429441087442,PRESENT
1429441129098,OFF
1429441238186,ON
1429441239519,PRESENT
1429441296292,OFF
1429443976173,ON
1429443977312,PRESENT
1429444088723,ROTATION_270
1429444090017,ROTATION_0
1429444090313,OFF
1429445922229,ON
1429445923397,PRESENT
1429445991489,OFF
1429449575403,ON
1429449580514,PRESENT
1429449581797,PRESENT
1429449660815,ROTATION_270
1429449670388,ROTATION_0
1429449686619,ROTATION_270
1429449687709,OFF
1429449688126,ROTATION_0
1429454514872,ON
1429454518837,PRESENT
1429454552648,OFF
1429458852212,ON
1429458853847,PRESENT
1429458914918,OFF
1429460696143,ON
1429460699104,PRESENT
1429460699197,PRESENT
1429460772813,OFF
1429460817126,ON
1429460818280,PRESENT
1429460845598,OFF
1429462034209,ON
1429462038576,PRESENT
1429462175534,OFF
1429462425441,ON
1429462444891,OFF
1429462515859,ON
1429462519171,PRESENT
1429462560803,OFF
1429462748896,ON
1429462749907,PRESENT
1429462784475,OFF
1429462951152,ON
1429462955084,OFF
1429464485429,ON
1429464488397,PRESENT
1429464653285,OFF
1429465527356,ON
1429465528712,PRESENT
1429465550755,OFF
1429465969386,ON
1429465971649,PRESENT
1429465971829,PRESENT
1429465989507,OFF
1429466023112,ON
1429466023948,PRESENT
1429466036243,OFF
1429466168211,ON
1429466171716,PRESENT
1429466171787,PRESENT
1429466192717,OFF
1429466377784,ON
1429466379968,PRESENT
1429466380144,PRESENT
1429466554204,ROTATION_90
1429466653052,ROTATION_90
1429466708416,ROTATION_0
1429467183674,OFF
1429468634925,ON
1429468639574,PRESENT
1429468698262,OFF
1429470511170,ON
1429470518342,PRESENT
1429470602835,OFF
1429472823394,ON
1429472827873,PRESENT
1429472911035,OFF
1429475001196,ON
1429475006803,PRESENT
1429475030864,OFF
1429475034873,ON
1429475038156,OFF
1429475373437,ON
1429475378962,OFF
1429475672506,ON
1429475676868,PRESENT
1429475925945,OFF
1429476056561,ON
1429476066614,OFF
1429476070196,ON
1429476072444,PRESENT
1429476380936,OFF
